username,is_fake,account_age_days,followers,following,posts_count,avg_likes,avg_comments,avg_shares,has_profile_pic,has_bio,has_location,verified,has_website,has_pinned_posts,followers_following_ratio,engagement_rate,suspicious_username,low_activity,high_follower_ratio,low_engagement,created_date
fake141,1,249,1010,12,93,2.1448070483041226,1.5569075999688509,0.4615568009185771,1,0,0,0,0,0,84.16666666666667,0.004122050939793615,1,0,1,1,2024-11-24
ocbisc01,1,233,1034,6,4,0.0,0.2532189081548831,0.0,1,1,1,0,0,0,172.33333333333334,0.0002448925610782235,0,1,1,1,2024-12-10
ofrvaf6ytc,0,1729,153,199,62,0.0,0.0,1.0700955545605053,1,1,0,0,1,0,0.7688442211055276,0.006994088591898728,0,0,0,1,2020-11-05
spam553,1,230,980,49,4,0.0,0.0,0.5682929691725203,1,1,0,0,0,0,0.9387755102040817,0.01235419498201131,1,1,0,0,2024-12-13
wvt6u7916822,0,471,151,183,43,10.161011328793878,0.0,14.140906158852133,1,1,1,0,0,0,0.825136612021858,0.16093985091156296,0,0,0,0,2024-04-16
xsjuil3,0,341,132,211,53,25.220792107629077,0.0,0.0,0,1,1,0,1,0,0.6255924170616114,0.19106660687597785,0,0,0,0,2024-08-24
psf81bgksdym2,0,257,152,192,66,5.180109694548557,17.535218126517144,1.6721474293805558,1,1,1,0,0,1,0.7916666666666666,0.16044391612135694,0,0,0,0,2024-11-16
y21ibzrbykr,0,1058,144,206,44,25.04283412519841,9.96407389266816,5.33114563563279,0,1,1,0,0,0,0.6990291262135923,0.28012537259374554,0,0,0,0,2022-09-07
9j94u9jp9,0,1932,150,162,68,28.531697406913977,7.907140733157752,6.407332182594828,1,0,1,0,1,0,0.9259259259259259,0.28564113548444375,0,0,0,0,2020-04-16
5f9hpkqso,0,1783,147,180,38,0.0,1.9020497720176173,3.7162520236324337,1,1,1,0,0,0,0.8166666666666667,0.03821974010646294,0,0,0,0,2020-09-12
hqxuzrh22,0,1612,163,223,50,28.90787366591677,0.0,0.0,1,0,1,0,0,1,0.7309417040358744,0.17734891819580842,0,0,0,0,2021-03-02
qoz9g5yxzo,0,371,169,195,61,12.15016536338282,10.276009617990296,0.0,1,1,0,0,0,1,0.8666666666666667,0.13269926024481132,0,0,0,0,2024-07-25
fake156,1,182,938,11,1,2.0,0.0,0.0,1,1,0,0,1,0,85.27272727272727,0.004329614829966558,1,1,1,1,2025-01-30
8o7ii0,0,316,139,201,46,13.9945954024335,13.548925146769822,0.0,1,1,1,0,1,0,0.6915422885572139,0.19815482409498794,0,0,0,0,2024-09-18
3od4jhrr,1,252,51,44,5,1.0,0.0,0.0,0,0,0,0,0,0,1.1590909090909092,0.04984982303135784,0,0,0,0,2024-11-21
6nev8soty26,0,149,154,204,45,39.860101644921954,14.023519976553963,2.120119177185239,0,0,1,1,0,0,0.7549019607843137,0.3636606545367608,0,0,0,0,2025-03-04
gktuf15nk,0,1724,182,206,53,5.702773912974266,2.0572744269033993,9.359985791762302,1,1,1,0,0,1,0.883495145631068,0.09406612160241741,0,0,0,0,2020-11-10
jlg3oxf93g,0,1805,167,214,55,18.5266294777739,0.0,0.0,0,1,0,0,0,0,0.780373831775701,0.11093790106451436,0,0,0,0,2020-08-21
l8t66108,0,1332,158,205,60,0.0,0.0,2.7138766753379695,1,1,1,0,1,0,0.7707317073170732,0.017176434654037783,0,0,0,0,2021-12-07
user2320,1,222,51,205,8,2.2368248847639083,3.68478110805679,0.5680579671880283,1,1,1,0,0,1,0.24878048780487805,0.12724831294134756,1,0,0,0,2024-12-21
krdfv37sn,0,1063,136,195,47,11.149967700627819,0.7285972612595026,6.448209902810803,1,0,0,0,0,0,0.6974358974358974,0.13475569753454503,0,0,0,0,2022-09-02
les1d3q,0,771,153,179,40,23.499180133657386,13.388509259097859,9.673550602977222,1,1,1,0,0,1,0.8547486033519553,0.30432183003746716,0,0,0,0,2023-06-21
9540h2yiwby2vg,0,1241,148,171,47,0.3555808627914452,3.1885002414090406,10.006836739087152,1,1,1,0,0,0,0.8654970760233918,0.09156025569788945,0,0,0,0,2022-03-08
fake143,1,120,6560,205,11,0.0,1.8758437316577967,0.2855611240908805,1,1,0,0,1,1,0.28292682926829266,0.037265600961184094,1,0,0,0,2025-04-02
t9yxy12o5mlh,0,1783,142,179,57,13.701654330591648,10.717761639999594,0.0,1,1,1,0,0,1,0.7932960893854749,0.1719677181027552,0,0,0,0,2020-09-12
z14euabp,0,342,131,210,60,29.326149813231577,12.507432705458388,0.31373575754317384,0,1,0,0,0,0,0.6238095238095238,0.32173525401704683,0,0,0,0,2024-08-23
ne525x,0,999,138,197,44,17.058587081095574,5.294191716412065,0.0,1,1,1,0,1,0,0.700507614213198,0.1619766579529539,0,0,0,0,2022-11-05
gcnaykynqvs,0,1018,154,196,46,21.78224265439671,17.22367248257729,5.718172083248324,1,1,1,0,1,0,0.7857142857142857,0.29041615078066446,0,0,0,0,2022-10-17
kiy5nw,0,1676,138,201,63,4.744845623596953,7.72237821959081,0.0,1,1,0,0,0,0,0.6865671641791045,0.09034220176223018,0,0,0,0,2020-12-28
qq4no,0,1391,150,225,43,12.22023955917573,1.1601217311632097,7.5795328604408025,1,1,1,0,0,0,0.6666666666666666,0.13973262767186495,0,0,0,0,2021-10-09
auj9pnisfwv,0,1298,128,193,51,12.089420614361945,3.853526043526982,5.98283019792943,1,1,0,0,0,0,0.6632124352331606,0.1712951316860809,0,0,0,0,2022-01-10
vpo0t273eqlukk,0,398,144,202,53,11.364581827117526,12.484266718551432,2.699457299400287,1,1,0,0,0,0,0.7128712871287128,0.18436323503520308,0,0,0,0,2024-06-28
apilqme0e,0,380,170,206,64,2.26417964831462,16.19335621738183,3.2417370345911003,1,1,1,0,1,0,0.8252427184466019,0.12764278176639735,0,0,0,0,2024-07-16
uiqcf,0,658,151,208,44,31.896902682853874,1.2144579589691018,0.0,1,1,0,0,1,1,0.7259615384615384,0.21928053405180778,0,0,0,0,2023-10-12
x6haxkh7y,0,1081,135,204,60,43.87073371938432,0.0,0.0,1,1,1,0,0,1,0.6617647058823529,0.32496839792136534,0,0,0,0,2022-08-15
user1664,1,243,1052,182,8,0.7863530234517306,1.5345403224365202,0.0,1,1,1,0,0,0,5.78021978021978,0.0022061723820230522,1,0,0,1,2024-11-30
rmn41r7cx7m59p,0,1046,148,197,35,17.482478923099727,20.622968654399884,0.0,1,1,0,0,0,0,0.751269035532995,0.2574692403885109,0,0,0,0,2022-09-19
cyd2kir,0,1402,150,198,57,1.443738832258564,0.9662390339950448,1.8277953346890627,1,1,1,0,0,0,0.7575757575757576,0.02825182133961781,0,0,0,0,2021-09-28
rnrnuyh,0,98,146,205,47,25.652881502705014,0.0,0.0,1,1,1,0,0,0,0.7121951219512195,0.17570466782674668,0,0,0,0,2025-04-24
e8jvrq,0,1680,126,205,58,0.0,10.064985525476661,10.07003389759481,1,1,0,0,0,0,0.6146341463414634,0.15980174145294818,0,0,0,0,2020-12-24
bot4271,1,321,978,8,6,0.2796603982953987,0.0,1.8917541462784582,1,1,0,0,1,0,122.25,0.002220260270525416,1,0,1,1,2024-09-13
spam573,1,287,55,49,118,2.0,0.0,0.0,0,1,1,0,0,0,1.1224489795918366,0.007866565591315574,1,0,0,0,2024-10-17
spam344,1,316,1023,12,4,3.6466008549967297,0.0,0.398156466662397,1,1,0,0,0,0,85.25,0.003953819473762587,1,1,1,1,2024-09-18
fake180,1,41,59,233,5,0.0,0.0,0.0,0,0,1,0,0,0,0.2532188841201717,0.012058197670401056,1,0,0,0,2025-06-20
uc8eylb,0,244,151,178,43,25.227987907885353,10.295405659197229,2.2685150796992413,1,1,1,0,1,0,0.848314606741573,0.25027754070716435,0,0,0,0,2024-11-29
0wvy2jk,0,863,141,207,56,2.3851671163507113,0.10060145666948372,10.998071086886343,1,1,1,0,1,0,0.6811594202898551,0.09563006850997545,0,0,0,0,2023-03-21
qqnj0rocmqxtj,0,1204,144,211,52,28.70234231502538,4.041482105791083,0.0,1,1,1,0,0,1,0.6824644549763034,0.22738766958900325,0,0,0,0,2022-04-14
bldwv7naqg,0,164,162,211,51,34.64790406172577,0.0,0.0,1,0,0,0,1,1,0.7677725118483413,0.21387595099830722,0,0,0,0,2025-02-17
spam385,1,1,995,55,3,0.0,0.3220979469058666,0.0,1,1,1,0,0,1,18.09090909090909,0.00032371652955363476,1,0,1,1,2025-07-30
xnrq6,0,1875,140,186,46,0.0,9.225233047831686,1.1173525769809067,1,1,1,0,0,0,0.7526881720430108,0.07387561160580423,0,0,0,0,2020-06-12
qbgxw,0,170,151,184,48,28.34116096861306,4.973910250375892,7.927386363422117,1,1,0,0,1,0,0.8206521739130435,0.2731288581616627,0,0,0,0,2025-02-11
4vgl8qw99ykyo,0,1644,154,207,53,45.12350515027635,6.662575930717038,7.995886052677063,1,0,1,0,1,0,0.7439613526570048,0.3881945917770809,0,0,0,0,2021-01-29
spam778,1,143,975,65,5,10.14337685654359,2.691206656203367,0.0,1,0,0,0,0,0,0.8615384615384616,0.2291889912990528,1,0,0,0,2025-03-10
ooiiu,0,1447,143,227,50,34.234802545976905,0.0,4.2192768985782845,1,1,0,0,0,0,0.6299559471365639,0.2689096464654209,0,0,0,0,2021-08-14
hti7f2eywpa,0,1831,129,180,52,38.542625832522674,8.711799289248656,0.0,1,1,1,0,0,1,0.7166666666666667,0.3663133730369871,0,0,0,0,2020-07-26
bot3537,1,337,1005,39,7,2.0,0.0,0.0,0,0,0,0,0,0,25.76923076923077,0.008377524595316,1,0,1,1,2024-08-28
8238xkexnb,0,309,149,183,54,19.015430448816904,5.566539604350637,0.0,0,1,0,0,0,1,0.8142076502732241,0.16497966478635934,0,0,0,0,2024-09-25
spam359,1,19,396,11,3,2.6294017602437947,0.0,0.0,1,1,0,0,0,1,88.0909090909091,0.002713520908404329,1,0,1,1,2025-07-12
aayfainawoppb7,0,1101,151,213,40,0.0,1.7634844909653196,2.336028336966628,1,1,1,0,0,0,0.7089201877934272,0.027149091575708263,0,0,0,0,2022-07-26
v5g2l3aj87wl,0,394,128,206,60,4.4216589211293265,0.9645661525258991,7.411823288652821,1,0,0,0,0,0,0.6213592233009708,0.09998475283053161,0,0,0,0,2024-07-02
yzfpp4,0,1317,157,204,58,60.189003003109974,7.535555962153387,0.0,1,1,1,0,0,0,0.7696078431372549,0.4313666176131424,0,0,0,0,2021-12-22
xgq78u42i3p4lf,0,869,156,193,55,42.653449555049285,8.310612036273442,0.0,1,1,1,0,0,1,0.8082901554404145,0.326692702508479,0,0,0,0,2023-03-15
dj2q8d5z8,0,1436,159,196,57,0.0,13.45354407119319,3.4159402682047304,1,1,1,0,1,0,0.8112244897959183,0.10609738578237686,0,0,0,0,2021-08-25
5461bochtcx5r,0,1490,149,206,53,48.64486094930577,0.0,0.0,1,0,1,0,0,0,0.7233009708737864,0.32647557684097833,0,0,0,0,2021-07-02
bot7503,1,138,2940,60,8,0.0,0.0,0.8555201090058222,0,1,0,0,0,0,17.066666666666666,0.0008354688564509982,1,0,1,1,2025-03-15
k0exc1t0oypkb5,0,339,151,199,49,42.8469059692854,15.476178991546249,0.0057775621250462095,1,1,1,0,0,0,0.7587939698492462,0.3862838577679252,0,0,0,0,2024-08-26
71wzsv6y39m,0,151,150,200,53,7.030646336543464,0.0,6.217595268212425,1,0,1,0,1,0,0.75,0.0883216106983726,0,0,0,0,2025-03-02
3jgw8p3t5,0,164,144,218,42,57.80874297319819,0.0,6.684168139878407,1,1,1,0,1,1,0.6605504587155964,0.44786743828525416,0,0,0,0,2025-02-17
3xr9d129k,0,1182,144,197,49,10.657805983909093,0.0,13.895382140061194,1,1,0,0,0,0,0.7309644670050761,0.17050825086090476,0,0,0,0,2022-05-06
z24i11qjd5l,0,665,149,198,55,4.686927744308818,6.7192650760667245,0.0,0,1,1,0,0,0,0.7525252525252525,0.07655162966694995,0,0,0,0,2023-10-05
bot6911,1,251,44,53,4,1.0,0.0,0.0,0,1,1,0,0,0,0.8301886792452831,0.11076326903215014,1,1,0,0,2024-11-22
pmeoawpd8z1,0,1537,127,205,49,10.4644982786155,14.497747325455906,0.03153416225252803,1,1,1,0,1,0,0.6195121951219512,0.19680141548286562,0,0,0,0,2021-05-16
qxfiaetni12j,0,1312,122,197,61,17.428993870911334,5.216929537459994,8.900383062454889,1,0,0,0,1,0,0.6192893401015228,0.2585762825477559,0,0,0,0,2021-12-27
4ealyc9,0,109,166,197,58,20.896508263079518,7.706641328916209,0.0,1,1,1,0,0,0,0.8426395939086294,0.17230813007226342,0,0,0,0,2025-04-13
20hu7b,0,472,126,202,49,9.810332847411608,16.999749672225065,1.9393730719622726,1,1,1,0,0,1,0.6237623762376238,0.2281702824730075,0,0,0,0,2024-04-15
bot8351,1,203,5887,203,5,3.5973769003931606,1.7539156858665854,0.0,0,1,0,0,0,0,0.22167487684729065,0.11891761302799435,1,0,0,0,2025-01-09
w1hgw5f,0,1954,145,189,42,33.735361026318685,0.0,1.5126986500521467,1,1,0,0,1,0,0.7671957671957672,0.24309006673359193,0,0,0,0,2020-03-25
6y1nm7935krnm,0,327,141,213,43,10.972347035000762,0.0,1.5650088773220459,1,1,0,0,1,0,0.6619718309859155,0.08891741781789227,0,0,0,0,2024-09-07
7th9iiukc,0,878,151,208,44,31.284866481051658,5.926151107970898,1.7481631366445511,1,1,1,0,0,1,0.7259615384615384,0.25800781937527884,0,0,0,0,2023-03-06
spam449,1,169,974,65,6,3.4531969838507472,0.5057206832847442,0.7924645968346635,1,0,1,0,0,0,14.984615384615385,0.004878215876766073,1,0,1,1,2025-02-12
spam578,1,27,58,199,3,0.0,3.2205749045551273,0.0,1,1,1,0,0,0,0.2914572864321608,0.05552715352681254,1,0,0,0,2025-07-04
hycvpn,0,1843,121,208,62,10.723510881514274,13.370824650412986,0.8679561448137187,1,1,1,0,0,0,0.5817307692307693,0.20629993121273535,0,0,0,0,2020-07-14
x4yk1w0,0,233,145,202,57,40.8052786436575,3.965044195421572,3.2266349844819695,1,1,1,0,1,0,0.7178217821782178,0.3310135022314554,0,0,0,0,2024-12-10
31mpyyn,0,1942,157,175,61,31.26304698025901,3.6008587144460424,4.987694220862416,1,1,0,0,1,0,0.8971428571428571,0.25383184659597113,0,0,0,0,2020-04-06
q66q73smql2tb,0,1153,165,202,53,22.166157830538864,0.0,0.8478944811365339,1,1,0,0,1,0,0.8168316831683168,0.13947910491924484,0,0,0,0,2022-06-04
er5xej2v,0,1182,158,198,38,23.151901032831493,18.23456239122797,4.402233081340491,1,1,1,0,0,0,0.797979797979798,0.2898018766164554,0,0,0,0,2022-05-06
bqkuw37j,0,528,154,211,42,19.949858295054767,0.0,5.320005385769048,1,1,1,0,0,0,0.7298578199052133,0.16409002390145333,0,0,0,0,2024-02-19
9ggfwj6j,1,80,559,13,3,0.5194197565895358,0.9845731734092706,2.4162830430561884,1,0,0,0,0,1,79.53846153846153,0.003791369413012568,0,1,1,1,2025-05-12
idr6x0a,0,98,134,204,46,16.30545873546562,0.0,0.0,1,1,0,0,1,0,0.6568627450980392,0.1216825278766091,0,0,0,0,2025-04-24
ccho6v8co2j,0,963,190,194,40,30.30687300134611,16.818667414960455,0.0,1,1,1,0,0,0,0.979381443298969,0.248029160085824,0,0,0,0,2022-12-11
ep91oxjc,0,1639,180,185,54,23.547126786829615,6.849305274972039,5.5839743924233,1,0,1,0,0,0,0.972972972972973,0.1998911469679164,0,0,0,0,2021-02-03
byhgmn,0,817,155,198,45,29.135140238149756,8.247241695307192,0.8457784516236639,1,0,0,0,0,0,0.7828282828282829,0.2466332928069717,0,0,0,0,2023-05-06
user4413,1,184,43,181,8,1.0,0.0,0.0,1,0,0,0,0,0,0.23756906077348067,0.1052416281948941,1,0,0,0,2025-01-28
cnwsgl97c8,0,1629,144,218,41,0.0,11.041084248327437,1.089981724231217,1,1,1,0,0,1,0.6605504587155964,0.08424351369832399,0,0,0,0,2021-02-13
k3nnzhbn2f4io,0,856,150,193,51,3.382169495622893,9.105479232491211,4.312858792651404,1,0,1,0,0,0,0.7772020725388601,0.11200338347177005,0,0,0,0,2023-03-28
fe9n09rbbop8,0,383,159,218,35,39.74903471737409,0.0,1.7097859872064751,1,1,1,0,0,1,0.7293577981651376,0.2607473000288086,0,0,0,0,2024-07-13
i6t5fjtb,1,191,120,12,4,3.538535834542256,0.0,0.0,1,0,1,0,0,0,79.33333333333333,0.0037169494060317818,0,1,1,1,2025-01-21
user2211,1,276,37,44,2,0.0,0.0,0.0,1,1,0,0,0,0,0.8409090909090909,0.22483360360146623,1,1,0,0,2024-10-28
xq01jwy0tn1qa,0,570,151,188,42,1.5478999258647903,3.7483722202671803,9.274126867190228,0,1,0,0,0,0,0.8031914893617021,0.096492708697498,0,0,0,0,2024-01-08
i0oq0w1717,0,1452,139,209,50,0.0,3.1861930214176164,6.801836961181663,1,0,1,0,1,0,0.6650717703349283,0.07185633081006676,0,0,0,0,2021-08-09
94auw,0,1476,159,208,63,32.45328852688452,12.197479681707499,3.0500560445353107,1,1,1,0,1,1,0.7644230769230769,0.3000051839819329,0,0,0,0,2021-07-16
w4h3rkzof1tk4g,0,1441,129,204,55,24.098267083178946,20.864973671293473,6.293489052322248,1,1,1,0,0,0,0.6323529411764706,0.3973389907503463,0,0,0,0,2021-08-20
5awtaqb,0,1749,148,183,48,24.15678722586495,7.399184434720921,7.420483386908538,1,1,1,0,0,0,0.8087431693989071,0.2633544259965838,0,0,0,0,2020-10-16
ao1mjm,0,105,149,212,37,23.7281825400443,8.768945315817918,7.547087891545011,0,1,0,0,0,0,0.7028301886792453,0.26875312582152505,0,0,0,0,2025-04-17
user8755,1,214,224,16,97,0.818889405454212,0.0,0.0,1,0,0,0,0,0,62.0625,0.0008246620397323383,1,0,1,1,2024-12-29
user9474,1,331,53,210,3,4.625341590784828,0.0,0.0,0,0,0,0,0,0,0.2523809523809524,0.08727059605254392,1,1,0,0,2024-09-03
bot8910,1,13,54,210,4,1.8506020846224385,1.8460594712686014,0.2747151818798613,1,1,0,0,0,0,0.2571428571428571,0.0735440136624241,1,0,0,0,2025-07-18
t939a6spzd1s,0,153,150,191,52,0.0,9.297789963971471,4.774434408438511,1,1,1,0,1,0,0.7853403141361257,0.09381482914939988,0,0,0,0,2025-02-28
user6849,1,54,38,213,7,13.33535765965357,0.0,0.582306721724426,1,1,0,0,0,0,0.1784037558685446,0.36625432582573675,1,0,0,0,2025-06-07
dqzsatd,0,1004,133,211,53,2.7233512483561313,13.819981239825797,0.0,1,1,1,0,0,0,0.6303317535545023,0.12438595855775886,0,0,0,0,2022-10-31
9xqopindfphx,0,1856,148,196,49,15.93221265755111,0.0,5.999854214896768,1,1,1,0,0,0,0.7551020408163265,0.14818964103005322,0,0,0,0,2020-07-01
ea17t,0,1158,175,190,56,45.09736990993921,9.340132884099049,6.536008527817131,1,1,1,0,1,0,0.9210526315789473,0.34842006469631653,0,0,0,0,2022-05-30
spam157,1,52,981,11,89,5.5799005054804995,0.7101824976604614,0.0,1,0,0,0,0,0,89.18181818181819,0.00641190927945052,1,0,1,1,2025-06-09
4pugq,0,838,149,204,64,1.9230323749671072,6.339739273432277,3.1836279967741588,0,1,1,0,0,0,0.7303921568627451,0.0768214741286815,0,0,0,0,2023-04-15
9mlpnuuz,1,105,1021,179,3,0.30299288942961367,0.0,2.1197621181972837,1,1,1,0,0,0,5.70391061452514,0.002372923611779527,0,1,0,1,2025-04-17
3h3nn6b,0,1966,157,186,51,1.5668363830413092,4.298020715669207,3.5571356255678297,1,1,1,0,0,0,0.8440860215053764,0.06001269251132704,0,0,0,0,2020-03-13
09xx0bj05,0,1817,150,184,34,19.159132992646757,0.0,2.479680894557943,0,1,0,0,0,0,0.8152173913043478,0.14425875924803133,0,0,0,0,2020-08-09
mxcpxcx1w80w,0,54,179,194,74,31.122986580165787,3.8842310035849588,3.922236700852591,0,1,1,0,0,1,0.9226804123711341,0.21748298483018624,0,0,0,0,2025-06-07
iixrrmvcdwx9m,0,1246,143,212,48,52.52414907677725,6.513073543630314,0.5806116655291116,1,0,1,0,0,0,0.6745283018867925,0.41690793206948723,0,0,0,0,2022-03-03
y4i11,0,540,146,217,53,0.0,16.762655343241164,0.0,0,0,1,0,1,0,0.6728110599078341,0.11481270783041893,0,0,0,0,2024-02-07
de1yu9,0,1031,150,190,41,19.51901931599652,18.80463252969966,5.983740436665356,1,1,1,0,1,0,0.7894736842105263,0.29538261521574355,0,0,0,0,2022-10-04
6ag0slzob36,0,905,146,194,48,39.644861324260475,10.487927190153595,1.5176085711163405,0,1,1,0,1,0,0.7525773195876289,0.35376984305157816,0,0,0,0,2023-02-07
a7tmd,0,716,157,214,48,35.43520100354833,16.365317756632017,1.2493603208243669,0,1,1,0,1,1,0.7336448598130841,0.33789731898729114,0,0,0,0,2023-08-15
sjh3hipc9spw1,0,878,166,203,55,54.19484638296292,7.295140792424708,6.608186075534483,1,1,1,0,0,0,0.8177339901477833,0.4102299593429043,0,0,0,0,2023-03-06
7kf6j,0,159,158,200,43,34.54989978313363,9.87640695927913,0.0,1,0,1,0,1,0,0.79,0.2811791565975491,0,0,0,0,2025-02-22
zqf2rkaorexf,0,296,172,207,47,23.643031850239527,14.647347671911852,12.465329359945851,1,1,0,0,0,1,0.8309178743961353,0.29509133070986765,0,0,0,0,2024-10-08
t0sazwvm,1,272,133,7,3,4.322316997459291,0.0,0.0,0,1,0,0,0,0,146.42857142857142,0.004216894631667601,0,1,1,1,2024-11-01
yuvum,0,1228,141,199,39,23.316666719799475,3.7566670602266843,4.78781887312884,1,1,0,0,1,1,0.7085427135678392,0.22596562165358158,0,0,0,0,2022-03-21
sffrhd7mdy8uq,0,720,163,215,46,32.459240083880665,7.76223727842651,0.0,1,1,0,0,0,1,0.7581395348837209,0.24675752983010538,0,0,0,0,2023-08-11
9ia2w90j9pz4,0,1874,146,196,42,16.213506640716346,5.269394830204056,4.2409797200523816,1,1,0,1,0,0,0.7448979591836735,0.17619096706145743,0,0,0,0,2020-06-13
eovsl1ogrcdn,0,705,156,178,53,43.452521201007926,10.592361845503515,0.0,1,1,0,0,0,0,0.8764044943820225,0.34644155799045795,0,0,0,0,2023-08-26
user6838,1,153,552,12,6,0.0,0.0,0.22173891345372138,0,1,0,0,0,0,82.58333333333333,0.00022375268764250391,1,0,1,1,2025-02-28
m5jlsbolqkix,0,1612,144,191,50,12.500137903667373,5.485389481801278,0.0,1,0,1,0,0,0,0.7539267015706806,0.12489949573242118,0,0,0,0,2021-03-02
eqbtimk,0,1229,157,207,63,10.11503966112264,5.464218041058094,0.0,1,0,1,0,1,0,0.7584541062801933,0.09923094077822123,0,0,0,0,2022-03-20
spam665,1,37,1033,6,10,6.230834426508126,0.0,2.6314649295503822,1,0,0,0,0,0,172.16666666666666,0.008579186211092459,1,0,1,1,2025-06-24
e5x53lrzm,0,809,138,203,47,37.34919428892361,24.88981179662618,0.0,1,1,1,0,1,1,0.6798029556650246,0.4510072904749985,0,0,0,0,2023-05-14
o3dxudxk1,0,1415,147,181,61,11.058187539343944,0.0,4.062664484857628,1,0,1,0,1,1,0.8121546961325967,0.10286293894014674,0,0,0,0,2021-09-15
5ux5w3s,0,1953,177,186,59,20.267786880820495,10.063330423450985,3.0903737397874,1,1,1,0,0,1,0.9516129032258065,0.1888219832997677,0,0,0,0,2020-03-26
x7lju6adq,0,1849,148,191,39,3.0861009786786937,0.32972787920377833,0.0,0,1,1,0,1,0,0.774869109947644,0.02307992471542211,0,0,0,0,2020-07-08
spam781,1,192,972,40,5,0.0,2.9246028797655135,0.0,0,0,0,0,0,0,24.3,0.003008850699347236,1,0,1,1,2025-01-20
avykr6,0,1476,149,206,62,1.346061630306469,0.0,0.0,1,1,1,0,1,0,0.7233009708737864,0.009033970673197778,0,0,0,1,2021-07-16
j6ag281vfubo,0,456,145,195,44,38.057316802231995,16.396458106838217,6.966489250739861,1,0,1,0,0,1,0.7435897435897436,0.42358802868834533,0,0,0,0,2024-05-01
3v1l0bzipl3x,0,155,148,177,43,24.20833751728196,0.0,5.359124520924329,1,1,1,0,1,0,0.8361581920903954,0.19978014890679927,0,0,0,0,2025-02-26
t8s7i5lgo,0,1266,160,207,53,23.971990426039746,2.5460486609744195,11.803040645693498,1,0,1,0,1,1,0.7729468599033816,0.23950674832942292,0,0,0,0,2022-02-11
9tntyestazal,0,1833,152,187,49,14.87090318094221,7.0794707634091,1.8308455913071322,1,1,0,0,1,0,0.8128342245989305,0.15645539168196346,0,0,0,0,2020-07-24
fake424,1,100,65,42,5,4.3050083510745925,0.0,0.0,1,0,0,0,0,0,1.5476190476190477,0.06623089770883989,1,0,0,0,2025-04-22
b1gqc4c1ug,0,719,156,202,34,0.0,3.666712905417577,0.9440095902163965,1,1,1,0,0,1,0.7722772277227723,0.029555913433551115,0,0,0,0,2023-08-12
f5vnxgn,0,1557,142,198,54,30.30204775885369,4.418548661716926,0.0,1,1,0,0,1,0,0.7171717171717171,0.24451124239838462,0,0,0,0,2021-04-26
c4z99ca26,0,998,137,201,49,57.698391552514295,15.487446617476571,2.7388107405790834,1,1,0,0,1,1,0.681592039800995,0.5541945175954011,0,0,0,0,2022-11-06
qex3zl,0,1104,141,207,45,7.137901900294809,0.0,4.204600454468262,1,1,1,0,0,0,0.6811594202898551,0.08044327911179483,0,0,0,0,2022-07-23
3fuht,0,779,149,182,54,22.071895934089273,13.89600452188603,5.102080533952477,0,1,0,0,1,0,0.8186813186813187,0.2756374563082401,0,0,0,0,2023-06-13
4lg5hu63rxwmdv,0,1688,141,206,37,0.0,10.07796471715547,0.0,1,1,0,1,0,1,0.6844660194174758,0.07147492707202462,0,0,0,0,2020-12-16
spam365,1,295,3420,190,3,7.636130912580422,0.0,0.1910687643240822,0,1,0,0,0,0,0.29473684210526313,0.13977142280186614,1,1,0,0,2024-10-09
xjxx3d,0,731,158,197,54,39.680695531295484,4.234742171117485,0.0,1,1,0,0,0,1,0.8020304568527918,0.2779458082431201,0,0,0,0,2023-07-31
pxal6rhzfojv,0,41,141,193,60,42.53380578853833,5.422118626194422,7.306873753483076,1,1,0,0,0,1,0.7305699481865285,0.3919347387816725,0,0,0,0,2025-06-20
yc2y3vcql,0,1772,139,210,62,8.25943812289716,0.8901225837720919,3.6775417124504157,1,0,1,0,1,0,0.6619047619047619,0.0922813123677674,0,0,0,0,2020-09-23
bot2426,1,267,36,171,0,2.0,0.0,0.0,1,1,1,0,0,0,0.21052631578947367,0.03445052869943791,1,1,0,0,2024-11-06
bot6486,1,13,3400,200,3,0.0,4.471851501443448,1.0801401242496604,0,0,0,0,0,0,4.845,0.005729609520839121,1,0,0,1,2025-07-18
mstrvbb5,1,197,942,10,110,3.465253675517009,0.0,2.3723732720126005,0,0,0,0,0,0,94.2,0.006197056207568588,0,0,1,1,2025-01-15
fake851,1,123,10152,216,102,6.236546579713677,2.853678307231373,0.0,1,0,0,0,0,0,0.22685185185185186,0.18551479361112347,1,0,0,0,2025-03-30
bot1704,1,333,48,189,102,6.0614752564419625,0.0,0.0,1,0,1,0,0,0,0.25396825396825395,0.12628073450920754,1,0,0,0,2024-09-01
58x9qyxwl96,0,1284,147,227,54,36.38993704178661,19.466223922249185,0.01469566879466866,0,1,1,0,0,0,0.6475770925110133,0.3800738546451052,0,0,0,0,2022-01-24
user5363,1,152,1003,14,8,0.0,0.0,2.385652736735692,0,1,0,0,0,0,71.64285714285714,0.0023785171851801513,1,0,1,1,2025-03-01
dzueh4jgw,0,1958,145,169,66,33.07196166390116,20.694760595852717,4.676008454530131,0,0,1,0,0,1,0.8579881656804734,0.4030533152709242,0,0,0,0,2020-03-21
9krbe6,0,1441,160,178,49,34.060006648191205,1.9887967045301322,1.6289610359473585,1,0,0,0,1,0,0.898876404494382,0.23548602742917932,0,0,0,0,2021-08-20
